fipscode,last,party,votepct
02000,Trump,GOP,0.528065
02000,Clinton,Dem,0.376378
02000,Johnson,Lib,0.060519
02000,Stein,Grn,0.018535
02000,Castle,CST,0.012495
02000,De La Fuente,NPA,0.004008
01001,Trump,GOP,0.733955
01001,Clinton,Dem,0.239751
01001,Johnson,Ind,0.022053
01001,Stein,Ind,0.004241
01003,Trump,GOP,0.773204
01003,Clinton,Dem,0.195818
01003,Johnson,Ind,0.02614
01003,Stein,Ind,0.004838
01005,Trump,GOP,0.522614
01005,Clinton,Dem,0.46675
01005,Johnson,Ind,0.008911
01005,Stein,Ind,0.001725
01007,Trump,GOP,0.769793
01007,Clinton,Dem,0.214098
01007,Johnson,Ind,0.014167
01007,Stein,Ind,0.001942
01009,Trump,GOP,0.898475
01009,Clinton,Dem,0.084742
01009,Johnson,Ind,0.013285
01009,Stein,Ind,0.003498
01011,Trump,GOP,0.24245
01011,Clinton,Dem,0.750744
01011,Johnson,Ind,0.004679
01011,Stein,Ind,0.002127
01013,Trump,GOP,0.56301
01013,Clinton,Dem,0.42803
01013,Johnson,Ind,0.007467
01013,Stein,Ind,0.001493
01015,Trump,GOP,0.692113
01015,Clinton,Dem,0.278867
01015,Johnson,Ind,0.023502
01015,Stein,Ind,0.005518
01017,Trump,GOP,0.566732
01017,Clinton,Dem,0.417949
01017,Johnson,Ind,0.01214
01017,Stein,Ind,0.003179
01019,Trump,GOP,0.838846
01019,Clinton,Dem,0.144945
01019,Johnson,Ind,0.013773
01019,Stein,Ind,0.002436
01021,Trump,GOP,0.825361
01021,Clinton,Dem,0.159315
01021,Johnson,Ind,0.012478
01021,Stein,Ind,0.002846
01023,Trump,GOP,0.564554
01023,Clinton,Dem,0.427471
01023,Johnson,Ind,0.00715
01023,Stein,Ind,0.000825
01025,Trump,GOP,0.54902
01025,Clinton,Dem,0.442061
01025,Johnson,Ind,0.007612
01025,Stein,Ind,0.001307
01027,Trump,GOP,0.795782
01027,Clinton,Dem,0.18768
01027,Johnson,Ind,0.01411
01027,Stein,Ind,0.002428
01029,Trump,GOP,0.878927
01029,Clinton,Dem,0.1043
01029,Johnson,Ind,0.013724
01029,Stein,Ind,0.00305
01031,Trump,GOP,0.770781
01031,Clinton,Dem,0.204943
01031,Johnson,Ind,0.019227
01031,Stein,Ind,0.00505
01033,Trump,GOP,0.678635
01033,Clinton,Dem,0.29632
01033,Johnson,Ind,0.020708
01033,Stein,Ind,0.004336
01035,Trump,GOP,0.521262
01035,Clinton,Dem,0.469441
01035,Johnson,Ind,0.007773
01035,Stein,Ind,0.001524
01037,Trump,GOP,0.646463
01037,Clinton,Dem,0.340727
01037,Johnson,Ind,0.010134
01037,Stein,Ind,0.002677
01039,Trump,GOP,0.835822
01039,Clinton,Dem,0.150381
01039,Johnson,Ind,0.011529
01039,Stein,Ind,0.002268
01041,Trump,GOP,0.721387
01041,Clinton,Dem,0.265985
01041,Johnson,Ind,0.01039
01041,Stein,Ind,0.002238
01043,Trump,GOP,0.87718
01043,Clinton,Dem,0.100989
01043,Johnson,Ind,0.018267
01043,Stein,Ind,0.003563
01045,Trump,GOP,0.741051
01045,Clinton,Dem,0.236838
01045,Johnson,Ind,0.018784
01045,Stein,Ind,0.003327
01047,Trump,GOP,0.308829
01047,Clinton,Dem,0.684769
01047,Johnson,Ind,0.005121
01047,Stein,Ind,0.00128
01049,Trump,GOP,0.834926
01049,Clinton,Dem,0.14128
01049,Johnson,Ind,0.017865
01049,Stein,Ind,0.005929
01051,Trump,GOP,0.748341
01051,Clinton,Dem,0.22864
01051,Johnson,Ind,0.019985
01051,Stein,Ind,0.003033
01053,Trump,GOP,0.672875
01053,Clinton,Dem,0.311886
01053,Johnson,Ind,0.012733
01053,Stein,Ind,0.002506
01055,Trump,GOP,0.738754
01055,Clinton,Dem,0.238434
01055,Johnson,Ind,0.019067
01055,Stein,Ind,0.003745
01057,Trump,GOP,0.817838
01057,Clinton,Dem,0.165956
01057,Johnson,Ind,0.013281
01057,Stein,Ind,0.002924
01059,Trump,GOP,0.791803
01059,Clinton,Dem,0.183772
01059,Johnson,Ind,0.019908
01059,Stein,Ind,0.004517
01061,Trump,GOP,0.854772
01061,Clinton,Dem,0.130431
01061,Johnson,Ind,0.012744
01061,Stein,Ind,0.002053
01063,Trump,GOP,0.172109
01063,Clinton,Dem,0.824194
01063,Johnson,Ind,0.00267
01063,Stein,Ind,0.001027
01065,Trump,GOP,0.395932
01065,Clinton,Dem,0.595832
01065,Johnson,Ind,0.006738
01065,Stein,Ind,0.001497
01067,Trump,GOP,0.701195
01067,Clinton,Dem,0.285359
01067,Johnson,Ind,0.01133
01067,Stein,Ind,0.002117
01069,Trump,GOP,0.726173
01069,Clinton,Dem,0.252015
01069,Johnson,Ind,0.01841
01069,Stein,Ind,0.003403
01071,Trump,GOP,0.800461
01071,Clinton,Dem,0.176349
01071,Johnson,Ind,0.018869
01071,Stein,Ind,0.004321
01073,Trump,GOP,0.449466
01073,Clinton,Dem,0.523189
01073,Johnson,Ind,0.022162
01073,Stein,Ind,0.005183
01075,Trump,GOP,0.839533
01075,Clinton,Dem,0.149366
01075,Johnson,Ind,0.008939
01075,Stein,Ind,0.002163
01077,Trump,GOP,0.71426
01077,Clinton,Dem,0.254788
01077,Johnson,Ind,0.025269
01077,Stein,Ind,0.005684
01079,Trump,GOP,0.734889
01079,Clinton,Dem,0.246048
01079,Johnson,Ind,0.01696
01079,Stein,Ind,0.002103
01081,Trump,GOP,0.594375
01081,Clinton,Dem,0.36452
01081,Johnson,Ind,0.034855
01081,Stein,Ind,0.00625
01083,Trump,GOP,0.730473
01083,Clinton,Dem,0.237937
01083,Johnson,Ind,0.026513
01083,Stein,Ind,0.005076
01085,Trump,GOP,0.262244
01085,Clinton,Dem,0.731316
01085,Johnson,Ind,0.004793
01085,Stein,Ind,0.001647
01087,Trump,GOP,0.156994
01087,Clinton,Dem,0.83006
01087,Johnson,Ind,0.00757
01087,Stein,Ind,0.005376
01089,Trump,GOP,0.558742
01089,Clinton,Dem,0.392106
01089,Johnson,Ind,0.041325
01089,Stein,Ind,0.007827
01091,Trump,GOP,0.477246
01091,Clinton,Dem,0.512084
01091,Johnson,Ind,0.009485
01091,Stein,Ind,0.001186
01093,Trump,GOP,0.873074
01093,Clinton,Dem,0.110896
01093,Johnson,Ind,0.014017
01093,Stein,Ind,0.002013
01095,Trump,GOP,0.835563
01095,Clinton,Dem,0.140542
01095,Johnson,Ind,0.019379
01095,Stein,Ind,0.004516
01097,Trump,GOP,0.554988
01097,Clinton,Dem,0.421195
01097,Johnson,Ind,0.019202
01097,Stein,Ind,0.004615
01099,Trump,GOP,0.56636
01099,Clinton,Dem,0.423378
01099,Johnson,Ind,0.0086
01099,Stein,Ind,0.001661
01101,Trump,GOP,0.358322
01101,Clinton,Dem,0.620855
01101,Johnson,Ind,0.015659
01101,Stein,Ind,0.005164
01103,Trump,GOP,0.747835
01103,Clinton,Dem,0.224514
01103,Johnson,Ind,0.023301
01103,Stein,Ind,0.004349
01105,Trump,GOP,0.26749
01105,Clinton,Dem,0.726996
01105,Johnson,Ind,0.004373
01105,Stein,Ind,0.001141
01107,Trump,GOP,0.574558
01107,Clinton,Dem,0.418281
01107,Johnson,Ind,0.00516
01107,Stein,Ind,0.002001
01109,Trump,GOP,0.589321
01109,Clinton,Dem,0.387314
01109,Johnson,Ind,0.019687
01109,Stein,Ind,0.003677
01111,Trump,GOP,0.759937
01111,Clinton,Dem,0.225959
01111,Johnson,Ind,0.01223
01111,Stein,Ind,0.001874
01113,Trump,GOP,0.481242
01113,Clinton,Dem,0.500523
01113,Johnson,Ind,0.014683
01113,Stein,Ind,0.003553
01115,Trump,GOP,0.831739
01115,Clinton,Dem,0.14687
01115,Johnson,Ind,0.017974
01115,Stein,Ind,0.003416
01117,Trump,GOP,0.734297
01117,Clinton,Dem,0.231059
01117,Johnson,Ind,0.029816
01117,Stein,Ind,0.004827
01119,Trump,GOP,0.247108
01119,Clinton,Dem,0.741794
01119,Johnson,Ind,0.008909
01119,Stein,Ind,0.002188
01121,Trump,GOP,0.619933
01121,Clinton,Dem,0.364519
01121,Johnson,Ind,0.01236
01121,Stein,Ind,0.003188
01123,Trump,GOP,0.700794
01123,Clinton,Dem,0.284514
01123,Johnson,Ind,0.012012
01123,Stein,Ind,0.002681
01125,Trump,GOP,0.583782
01125,Clinton,Dem,0.388535
01125,Johnson,Ind,0.022912
01125,Stein,Ind,0.004771
01127,Trump,GOP,0.827824
01127,Clinton,Dem,0.153413
01127,Johnson,Ind,0.015522
01127,Stein,Ind,0.003241
01129,Trump,GOP,0.709905
01129,Clinton,Dem,0.278933
01129,Johnson,Ind,0.008577
01129,Stein,Ind,0.002585
01131,Trump,GOP,0.285106
01131,Clinton,Dem,0.710147
01131,Johnson,Ind,0.003601
01131,Stein,Ind,0.001146
01133,Trump,GOP,0.899415
01133,Clinton,Dem,0.08499
01133,Johnson,Ind,0.012768
01133,Stein,Ind,0.002827
05001,Trump,GOP,0.615905
05001,Clinton,Dem,0.312138
05001,Hedges,Ind,0.02141
05001,Johnson,Lib,0.020283
05001,Stein,Grn,0.010303
05001,McMullin,BFA,0.007083
05001,Castle,CST,0.006439
05001,Kahn,Ind,0.006439
05003,Trump,GOP,0.660398
05003,Clinton,Dem,0.297909
05003,Johnson,Lib,0.0193
05003,McMullin,BFA,0.006928
05003,Stein,Grn,0.004206
05003,Hedges,Ind,0.004083
05003,Castle,CST,0.003835
05003,Kahn,Ind,0.00334
05005,Trump,GOP,0.742791
05005,Clinton,Dem,0.210918
05005,Johnson,Lib,0.022868
05005,McMullin,BFA,0.007994
05005,Stein,Grn,0.007083
05005,Castle,CST,0.0043
05005,Kahn,Ind,0.002125
05005,Hedges,Ind,0.001922
05007,Trump,GOP,0.628677
05007,Clinton,Dem,0.289236
05007,Johnson,Lib,0.03998
05007,McMullin,BFA,0.023889
05007,Stein,Grn,0.009801
05007,Castle,CST,0.003532
05007,Hedges,Ind,0.002882
05007,Kahn,Ind,0.002004
05009,Trump,GOP,0.759419
05009,Clinton,Dem,0.181615
05009,Johnson,Lib,0.023524
05009,McMullin,BFA,0.011545
05009,Stein,Grn,0.008317
05009,Castle,CST,0.006517
05009,Hedges,Ind,0.005214
05009,Kahn,Ind,0.003848
05011,Trump,GOP,0.59239
05011,Clinton,Dem,0.360526
05011,Johnson,Lib,0.019984
05011,McMullin,BFA,0.009581
05011,Hedges,Ind,0.005749
05011,Stein,Grn,0.00438
05011,Castle,CST,0.004106
05011,Kahn,Ind,0.003285
05013,Trump,GOP,0.685765
05013,Clinton,Dem,0.281622
05013,Johnson,Lib,0.019392
05013,McMullin,BFA,0.00617
05013,Castle,CST,0.003085
05013,Stein,Grn,0.001322
05013,Hedges,Ind,0.001322
05013,Kahn,Ind,0.001322
05015,Trump,GOP,0.630786
05015,Clinton,Dem,0.310653
05015,Johnson,Lib,0.022123
05015,Stein,Grn,0.01952
05015,McMullin,BFA,0.007436
05015,Hedges,Ind,0.003997
05015,Castle,CST,0.002975
05015,Kahn,Ind,0.00251
05017,Trump,GOP,0.41092
05017,Clinton,Dem,0.562739
05017,Johnson,Lib,0.008381
05017,McMullin,BFA,0.006466
05017,Hedges,Ind,0.003831
05017,Stein,Grn,0.003592
05017,Kahn,Ind,0.003113
05017,Castle,CST,0.000958
05019,Trump,GOP,0.516538
05019,Clinton,Dem,0.424584
05019,Johnson,Lib,0.022989
05019,McMullin,BFA,0.016538
05019,Stein,Grn,0.007976
05019,Castle,CST,0.004926
05019,Hedges,Ind,0.003988
05019,Kahn,Ind,0.002463
05021,Trump,GOP,0.727115
05021,Clinton,Dem,0.230577
05021,Johnson,Lib,0.019231
05021,Stein,Grn,0.006731
05021,Hedges,Ind,0.005192
05021,McMullin,BFA,0.003846
05021,Castle,CST,0.003654
05021,Kahn,Ind,0.003654
05023,Trump,GOP,0.782623
05023,Clinton,Dem,0.173852
05023,Johnson,Lib,0.018949
05023,McMullin,BFA,0.00935
05023,Stein,Grn,0.005213
05023,Hedges,Ind,0.003641
05023,Castle,CST,0.003475
05023,Kahn,Ind,0.002896
05025,Trump,GOP,0.734049
05025,Clinton,Dem,0.215564
05025,Johnson,Lib,0.017591
05025,McMullin,BFA,0.015802
05025,Hedges,Ind,0.009541
05025,Castle,CST,0.00328
05025,Stein,Grn,0.002385
05025,Kahn,Ind,0.001789
05027,Trump,GOP,0.61393
05027,Clinton,Dem,0.353325
05027,Johnson,Lib,0.013165
05027,McMullin,BFA,0.005626
05027,Castle,CST,0.005176
05027,Stein,Grn,0.004501
05027,Kahn,Ind,0.00225
05027,Hedges,Ind,0.002025
05029,Trump,GOP,0.611707
05029,Clinton,Dem,0.335057
05029,Johnson,Lib,0.021572
05029,McMullin,BFA,0.010597
05029,Hedges,Ind,0.008704
05029,Stein,Grn,0.005424
05029,Castle,CST,0.003785
05029,Kahn,Ind,0.003154
05031,Trump,GOP,0.643522
05031,Clinton,Dem,0.296236
05031,Johnson,Lib,0.028983
05031,McMullin,BFA,0.012369
05031,Stein,Grn,0.008546
05031,Hedges,Ind,0.003907
05031,Castle,CST,0.003767
05031,Kahn,Ind,0.002671
05033,Trump,GOP,0.743252
05033,Clinton,Dem,0.199911
05033,Johnson,Lib,0.02588
05033,McMullin,BFA,0.011047
05033,Stein,Grn,0.007706
05033,Hedges,Ind,0.005301
05033,Castle,CST,0.003563
05033,Kahn,Ind,0.003341
05035,Trump,GOP,0.43656
05035,Clinton,Dem,0.527207
05035,Johnson,Lib,0.015171
05035,McMullin,BFA,0.006081
05035,Stein,Grn,0.006018
05035,Castle,CST,0.003636
05035,Kahn,Ind,0.003009
05035,Hedges,Ind,0.002319
05037,Trump,GOP,0.666861
05037,Clinton,Dem,0.290806
05037,Johnson,Lib,0.015275
05037,Hedges,Ind,0.007856
05037,Castle,CST,0.006401
05037,McMullin,BFA,0.004655
05037,Kahn,Ind,0.004655
05037,Stein,Grn,0.003491
05039,Trump,GOP,0.544569
05039,Clinton,Dem,0.420426
05039,McMullin,BFA,0.010105
05039,Johnson,Lib,0.009383
05039,Hedges,Ind,0.004691
05039,Stein,Grn,0.004331
05039,Kahn,Ind,0.003609
05039,Castle,CST,0.002887
05041,Trump,GOP,0.450787
05041,Clinton,Dem,0.523373
05041,Johnson,Lib,0.010336
05041,McMullin,BFA,0.006108
05041,Kahn,Ind,0.003759
05041,Hedges,Ind,0.002819
05041,Castle,CST,0.001879
05041,Stein,Grn,0.00094
05043,Trump,GOP,0.601668
05043,Clinton,Dem,0.358605
05043,Johnson,Lib,0.016831
05043,Stein,Grn,0.00652
05043,McMullin,BFA,0.005762
05043,Hedges,Ind,0.004246
05043,Kahn,Ind,0.003639
05043,Castle,CST,0.002729
05045,Trump,GOP,0.61746
05045,Clinton,Dem,0.307804
05045,Johnson,Lib,0.035243
05045,McMullin,BFA,0.017632
05045,Stein,Grn,0.010752
05045,Castle,CST,0.004419
05045,Hedges,Ind,0.003703
05045,Kahn,Ind,0.002988
05047,Trump,GOP,0.744313
05047,Clinton,Dem,0.20325
05047,Johnson,Lib,0.026145
05047,McMullin,BFA,0.009897
05047,Stein,Grn,0.005022
05047,Castle,CST,0.004284
05047,Kahn,Ind,0.003988
05047,Hedges,Ind,0.003102
05049,Trump,GOP,0.727368
05049,Clinton,Dem,0.223596
05049,Johnson,Lib,0.022422
05049,Stein,Grn,0.008592
05049,McMullin,BFA,0.005658
05049,Kahn,Ind,0.00461
05049,Hedges,Ind,0.003982
05049,Castle,CST,0.003772
05051,Trump,GOP,0.639309
05051,Clinton,Dem,0.301703
05051,Johnson,Lib,0.024237
05051,McMullin,BFA,0.009778
05051,Stein,Grn,0.009484
05051,Hedges,Ind,0.006837
05051,Kahn,Ind,0.00446
05051,Castle,CST,0.004191
05053,Trump,GOP,0.768972
05053,Clinton,Dem,0.184419
05053,Johnson,Lib,0.023774
05053,McMullin,BFA,0.00685
05053,Castle,CST,0.004835
05053,Kahn,Ind,0.004298
05053,Stein,Grn,0.00403
05053,Hedges,Ind,0.002821
05055,Trump,GOP,0.734247
05055,Clinton,Dem,0.210342
05055,Johnson,Lib,0.027671
05055,McMullin,BFA,0.009452
05055,Hedges,Ind,0.006712
05055,Stein,Grn,0.006644
05055,Kahn,Ind,0.002534
05055,Castle,CST,0.002397
05057,Trump,GOP,0.624344
05057,Clinton,Dem,0.337211
05057,Johnson,Lib,0.015038
05057,McMullin,BFA,0.006809
05057,Castle,CST,0.005391
05057,Hedges,Ind,0.005249
05057,Stein,Grn,0.003121
05057,Kahn,Ind,0.002837
05059,Trump,GOP,0.684193
05059,Clinton,Dem,0.263647
05059,Johnson,Lib,0.02001
05059,Stein,Grn,0.009377
05059,McMullin,BFA,0.00787
05059,Hedges,Ind,0.006447
05059,Kahn,Ind,0.005944
05059,Castle,CST,0.002512
05061,Trump,GOP,0.675439
05061,Clinton,Dem,0.289046
05061,Johnson,Lib,0.012837
05061,McMullin,BFA,0.007916
05061,Stein,Grn,0.004707
05061,Hedges,Ind,0.004279
05061,Kahn,Ind,0.002995
05061,Castle,CST,0.002781
05063,Trump,GOP,0.729837
05063,Clinton,Dem,0.21162
05063,Johnson,Lib,0.025856
05063,McMullin,BFA,0.011385
05063,Hedges,Ind,0.007419
05063,Stein,Grn,0.006244
05063,Castle,CST,0.004187
05063,Kahn,Ind,0.003452
05065,Trump,GOP,0.741924
05065,Clinton,Dem,0.204295
05065,Johnson,Lib,0.022944
05065,McMullin,BFA,0.008994
05065,Stein,Grn,0.00826
05065,Castle,CST,0.005874
05065,Hedges,Ind,0.005507
05065,Kahn,Ind,0.002203
05067,Trump,GOP,0.633631
05067,Clinton,Dem,0.307021
05067,Johnson,Lib,0.021528
05067,McMullin,BFA,0.011249
05067,Castle,CST,0.00931
05067,Kahn,Ind,0.006206
05067,Hedges,Ind,0.006012
05067,Stein,Grn,0.005043
05069,Trump,GOP,0.357226
05069,Clinton,Dem,0.609099
05069,Johnson,Lib,0.011431
05069,Stein,Grn,0.006063
05069,McMullin,BFA,0.005329
05069,Castle,CST,0.004094
05069,Kahn,Ind,0.003592
05069,Hedges,Ind,0.003167
05071,Trump,GOP,0.668459
05071,Clinton,Dem,0.266352
05071,Johnson,Lib,0.032265
05071,Stein,Grn,0.009877
05071,McMullin,BFA,0.009767
05071,Castle,CST,0.006036
05071,Hedges,Ind,0.00439
05071,Kahn,Ind,0.002853
05073,Trump,GOP,0.614685
05073,Clinton,Dem,0.360839
05073,Johnson,Lib,0.009091
05073,Hedges,Ind,0.004895
05073,McMullin,BFA,0.004545
05073,Kahn,Ind,0.002448
05073,Castle,CST,0.001748
05073,Stein,Grn,0.001748
05075,Trump,GOP,0.714864
05075,Clinton,Dem,0.222164
05075,Johnson,Lib,0.029024
05075,McMullin,BFA,0.00985
05075,Hedges,Ind,0.007036
05075,Stein,Grn,0.00686
05075,Castle,CST,0.006332
05075,Kahn,Ind,0.00387
05077,Trump,GOP,0.406147
05077,Clinton,Dem,0.573364
05077,Johnson,Lib,0.00727
05077,McMullin,BFA,0.005288
05077,Hedges,Ind,0.003966
05077,Stein,Grn,0.001983
05077,Castle,CST,0.000991
05077,Kahn,Ind,0.000991
05079,Trump,GOP,0.641662
05079,Clinton,Dem,0.327235
05079,Johnson,Lib,0.012546
05079,Castle,CST,0.00575
05079,Stein,Grn,0.004182
05079,Kahn,Ind,0.003398
05079,McMullin,BFA,0.003136
05079,Hedges,Ind,0.002091
05081,Trump,GOP,0.689688
05081,Clinton,Dem,0.267266
05081,Johnson,Lib,0.016262
05081,Castle,CST,0.008035
05081,McMullin,BFA,0.006505
05081,Kahn,Ind,0.004974
05081,Hedges,Ind,0.004592
05081,Stein,Grn,0.002678
05083,Trump,GOP,0.725413
05083,Clinton,Dem,0.216513
05083,Johnson,Lib,0.024618
05083,McMullin,BFA,0.008837
05083,Hedges,Ind,0.007827
05083,Stein,Grn,0.006817
05083,Castle,CST,0.005807
05083,Kahn,Ind,0.004166
05085,Trump,GOP,0.736458
05085,Clinton,Dem,0.209004
05085,Johnson,Lib,0.028303
05085,McMullin,BFA,0.008967
05085,Stein,Grn,0.006347
05085,Hedges,Ind,0.004391
05085,Kahn,Ind,0.003653
05085,Castle,CST,0.002878
05087,Trump,GOP,0.720363
05087,Clinton,Dem,0.23213
05087,Johnson,Lib,0.02105
05087,Stein,Grn,0.007894
05087,McMullin,BFA,0.00687
05087,Hedges,Ind,0.006286
05087,Castle,CST,0.003362
05087,Kahn,Ind,0.002046
05089,Trump,GOP,0.750809
05089,Clinton,Dem,0.201773
05089,Johnson,Lib,0.022091
05089,McMullin,BFA,0.008583
05089,Stein,Grn,0.00788
05089,Castle,CST,0.003518
05089,Hedges,Ind,0.002955
05089,Kahn,Ind,0.002392
05091,Trump,GOP,0.701883
05091,Clinton,Dem,0.265552
05091,Johnson,Lib,0.014729
05091,McMullin,BFA,0.004661
05091,Stein,Grn,0.004288
05091,Castle,CST,0.00404
05091,Hedges,Ind,0.00348
05091,Kahn,Ind,0.001367
05093,Trump,GOP,0.534762
05093,Clinton,Dem,0.429415
05093,Johnson,Lib,0.013708
05093,McMullin,BFA,0.006135
05093,Stein,Grn,0.004923
05093,Kahn,Ind,0.004241
05093,Hedges,Ind,0.003711
05093,Castle,CST,0.003105
05095,Trump,GOP,0.516297
05095,Clinton,Dem,0.454924
05095,Johnson,Lib,0.012829
05095,McMullin,BFA,0.004161
05095,Hedges,Ind,0.003814
05095,Stein,Grn,0.003121
05095,Kahn,Ind,0.002774
05095,Castle,CST,0.00208
05097,Trump,GOP,0.742624
05097,Clinton,Dem,0.210171
05097,Johnson,Lib,0.014611
05097,Stein,Grn,0.009272
05097,McMullin,BFA,0.007867
05097,Hedges,Ind,0.006743
05097,Kahn,Ind,0.005901
05097,Castle,CST,0.00281
05099,Trump,GOP,0.616143
05099,Clinton,Dem,0.356439
05099,Johnson,Lib,0.010783
05099,Hedges,Ind,0.004929
05099,McMullin,BFA,0.004621
05099,Castle,CST,0.003081
05099,Kahn,Ind,0.002157
05099,Stein,Grn,0.001848
05101,Trump,GOP,0.766054
05101,Clinton,Dem,0.186251
05101,Stein,Grn,0.018385
05101,Johnson,Lib,0.013056
05101,McMullin,BFA,0.005862
05101,Castle,CST,0.003997
05101,Hedges,Ind,0.003464
05101,Kahn,Ind,0.002931
05103,Trump,GOP,0.538601
05103,Clinton,Dem,0.434927
05103,Johnson,Lib,0.009763
05103,McMullin,BFA,0.004831
05103,Hedges,Ind,0.004026
05103,Kahn,Ind,0.003422
05103,Stein,Grn,0.002416
05103,Castle,CST,0.002013
05105,Trump,GOP,0.69856
05105,Clinton,Dem,0.243614
05105,Johnson,Lib,0.026242
05105,McMullin,BFA,0.011379
05105,Stein,Grn,0.008825
05105,Kahn,Ind,0.004877
05105,Castle,CST,0.003484
05105,Hedges,Ind,0.003019
05107,Trump,GOP,0.351791
05107,Clinton,Dem,0.619876
05107,Johnson,Lib,0.008917
05107,McMullin,BFA,0.005465
05107,Hedges,Ind,0.004459
05107,Castle,CST,0.003739
05107,Stein,Grn,0.002876
05107,Kahn,Ind,0.002876
05109,Trump,GOP,0.791258
05109,Clinton,Dem,0.172067
05109,Johnson,Lib,0.018337
05109,McMullin,BFA,0.006029
05109,Hedges,Ind,0.005777
05109,Castle,CST,0.002512
05109,Stein,Grn,0.00201
05109,Kahn,Ind,0.00201
05111,Trump,GOP,0.71251
05111,Clinton,Dem,0.24346
05111,Johnson,Lib,0.019943
05111,McMullin,BFA,0.006475
05111,Hedges,Ind,0.006475
05111,Stein,Grn,0.004403
05111,Kahn,Ind,0.003497
05111,Castle,CST,0.003238
05113,Trump,GOP,0.804034
05113,Clinton,Dem,0.147248
05113,Johnson,Lib,0.019925
05113,McMullin,BFA,0.01142
05113,Stein,Grn,0.006804
05113,Hedges,Ind,0.004374
05113,Castle,CST,0.004252
05113,Kahn,Ind,0.001944
05115,Trump,GOP,0.72028
05115,Clinton,Dem,0.221543
05115,Johnson,Lib,0.027383
05115,McMullin,BFA,0.010324
05115,Stein,Grn,0.009969
05115,Hedges,Ind,0.004165
05115,Castle,CST,0.003633
05115,Kahn,Ind,0.002703
05117,Trump,GOP,0.727352
05117,Clinton,Dem,0.236353
05117,Johnson,Lib,0.01626
05117,McMullin,BFA,0.010453
05117,Stein,Grn,0.002904
05117,Hedges,Ind,0.002613
05117,Castle,CST,0.002323
05117,Kahn,Ind,0.001742
05119,Trump,GOP,0.383393
05119,Clinton,Dem,0.560622
05119,Johnson,Lib,0.027088
05119,McMullin,BFA,0.011022
05119,Stein,Grn,0.00972
05119,Hedges,Ind,0.003311
05119,Castle,CST,0.002522
05119,Kahn,Ind,0.002322
05121,Trump,GOP,0.706851
05121,Clinton,Dem,0.223389
05121,Johnson,Lib,0.031823
05121,McMullin,BFA,0.01019
05121,Castle,CST,0.009563
05121,Stein,Grn,0.008309
05121,Hedges,Ind,0.005957
05121,Kahn,Ind,0.003919
05123,Trump,GOP,0.430013
05123,Clinton,Dem,0.54253
05123,Johnson,Lib,0.008614
05123,Castle,CST,0.007537
05123,Kahn,Ind,0.004038
05123,McMullin,BFA,0.002423
05123,Stein,Grn,0.002423
05123,Hedges,Ind,0.002423
05125,Trump,GOP,0.688349
05125,Clinton,Dem,0.254434
05125,Johnson,Lib,0.028138
05125,McMullin,BFA,0.011651
05125,Stein,Grn,0.006257
05125,Kahn,Ind,0.003896
05125,Hedges,Ind,0.003704
05125,Castle,CST,0.00357
05127,Trump,GOP,0.778063
05127,Clinton,Dem,0.17151
05127,Johnson,Lib,0.023647
05127,Stein,Grn,0.007123
05127,McMullin,BFA,0.006268
05127,Kahn,Ind,0.006268
05127,Hedges,Ind,0.004558
05127,Castle,CST,0.002564
05129,Trump,GOP,0.79265
05129,Clinton,Dem,0.161212
05129,Johnson,Lib,0.01824
05129,McMullin,BFA,0.008047
05129,Hedges,Ind,0.005901
05129,Stein,Grn,0.004828
05129,Kahn,Ind,0.004828
05129,Castle,CST,0.004292
05131,Trump,GOP,0.65253
05131,Clinton,Dem,0.275556
05131,Johnson,Lib,0.036517
05131,McMullin,BFA,0.012747
05131,Stein,Grn,0.010776
05131,Castle,CST,0.005197
05131,Hedges,Ind,0.003876
05131,Kahn,Ind,0.0028
05133,Trump,GOP,0.719421
05133,Clinton,Dem,0.235642
05133,Johnson,Lib,0.018194
05133,Hedges,Ind,0.010302
05133,McMullin,BFA,0.009645
05133,Stein,Grn,0.004384
05133,Castle,CST,0.001534
05133,Kahn,Ind,0.000877
05135,Trump,GOP,0.745896
05135,Clinton,Dem,0.203062
05135,Johnson,Lib,0.021382
05135,McMullin,BFA,0.007725
05135,Hedges,Ind,0.007173
05135,Stein,Grn,0.00676
05135,Castle,CST,0.004966
05135,Kahn,Ind,0.003035
05137,Trump,GOP,0.737493
05137,Clinton,Dem,0.215707
05137,McMullin,BFA,0.021517
05137,Stein,Grn,0.011117
05137,Hedges,Ind,0.006276
05137,Kahn,Ind,0.004124
05137,Castle,CST,0.003765
05137,Johnson,Lib,0
05139,Trump,GOP,0.618918
05139,Clinton,Dem,0.346573
05139,Johnson,Lib,0.016278
05139,McMullin,BFA,0.005742
05139,Stein,Grn,0.004143
05139,Hedges,Ind,0.003907
05139,Castle,CST,0.002427
05139,Kahn,Ind,0.002013
05141,Trump,GOP,0.733342
05141,Clinton,Dem,0.211064
05141,Johnson,Lib,0.024799
05141,McMullin,BFA,0.007494
05141,Stein,Grn,0.007222
05141,Hedges,Ind,0.006949
05141,Castle,CST,0.006268
05141,Kahn,Ind,0.002861
05143,Trump,GOP,0.506664
05143,Clinton,Dem,0.407593
05143,Johnson,Lib,0.041045
05143,McMullin,BFA,0.017566
05143,Stein,Grn,0.016076
