key,percent_black,percent_white,percent_hispanic,percent_bachelors,population,median_income
55105,0.04377229259005125,0.8306968578652276,0.08519555662704226,0.218,161769,55832.0
55137,0.018037817216785535,0.89550505888207,0.06319455962846243,0.157,24116,51195.0
55001,0.028296716983012005,0.9066905793852439,0.038907985851641506,0.124,20073,43280.0
55007,0.00833778014941302,0.8479188900747066,0.01860992529348986,0.305,14992,52910.0
55065,0.006393785479533911,0.9433522557514192,0.03734687780101584,0.18899999999999997,16735,59629.0
55081,0.016746516636631358,0.9087952177926245,0.04358050195595798,0.19899999999999998,45502,58178.0
55093,0.004518904886666827,0.9439223132947143,0.019854337427589356,0.282,41603,72111.0
55141,0.006059448098916396,0.9245571416873652,0.02895979474301935,0.21600000000000003,73274,53473.0
55003,0.0070010183299389,0.8247199592668024,0.027876782077393074,0.21100000000000002,15712,43861.0
55015,0.008432549641616641,0.910936213785211,0.04154034573453531,0.287,49807,72530.0
55037,0.0029974636845745907,0.9737145492275767,0.01406502190454231,0.183,4337,49128.0
55019,0.0048998289408831285,0.933402916702908,0.04435939810385318,0.115,34491,51872.0
55055,0.008588101875915513,0.8976397486178708,0.06998062656523177,0.248,84652,63676.0
55059,0.0750668330065942,0.7605239707716984,0.12918077585694765,0.257,168330,60929.0
55051,0.008223972003499563,0.9562554680664916,0.012773403324584426,0.2,5715,40801.0
55109,0.007643572915363354,0.940705438083647,0.023010339297291765,0.337,87917,81124.0
55083,0.004153796996485249,0.9514059005218873,0.017307487485355204,0.16,37556,57105.0
55069,0.006068658431485205,0.9557957483481758,0.015117782246480896,0.183,27848,56086.0
55135,0.005656636342430604,0.9441528652515356,0.030557499416841615,0.191,51444,57680.0
55005,0.013855741182710157,0.9359807301334747,0.024551401043047823,0.19899999999999998,45252,50903.0
55113,0.0054367745876603545,0.7671960904092853,0.026084300549786194,0.23199999999999998,16370,44555.0
55047,0.009596417337527323,0.9255211387748574,0.04787545982833075,0.193,18757,53260.0
